,createdAt,closedAt,author,number,duration
1525,2021-08-29 02:17:29+00:00,2021-08-30 14:12:22+00:00,John ZuHone,3488,129293.0
1526,2021-08-29 14:31:50+00:00,2021-11-01 16:33:05+00:00,Clément Robert,3489,5536875.0
1527,2021-08-29 17:41:20+00:00,2021-08-30 14:34:25+00:00,Clément Robert,3490,75185.0
1528,2021-08-30 16:37:46+00:00,2021-08-30 18:39:36+00:00,,3492,7310.0
1529,2021-08-31 18:04:10+00:00,2021-10-09 14:24:36+00:00,Clément Robert,3494,3356426.0
1530,2021-08-31 18:43:52+00:00,2021-09-17 22:19:33+00:00,Clément Robert,3495,1481741.0
1531,2021-09-01 07:39:58+00:00,2021-09-03 18:55:20+00:00,Clément Robert,3496,213322.0
1532,2021-09-01 12:21:15+00:00,2021-09-24 14:25:16+00:00,Clément Robert,3497,1994641.0
1534,2021-09-06 13:49:57+00:00,2021-09-07 09:34:28+00:00,Clément Robert,3501,71071.0
1537,2021-09-08 10:36:09+00:00,2021-09-08 15:06:03+00:00,Clément Robert,3505,16194.0
1539,2021-09-13 08:23:08+00:00,2021-09-24 14:24:00+00:00,Clément Robert,3507,972052.0
1540,2021-09-13 15:05:55+00:00,2021-09-16 14:21:08+00:00,Clément Robert,3508,256513.0
1541,2021-09-13 16:40:16+00:00,2021-09-13 17:40:30+00:00,,3509,3614.0
1544,2021-09-15 13:46:21+00:00,2021-09-15 14:42:37+00:00,Mike Meehan,3515,3376.0
1545,2021-09-15 20:27:14+00:00,2021-09-16 12:02:33+00:00,Clément Robert,3517,56119.0
1546,2021-09-16 10:15:24+00:00,2021-10-12 11:49:38+00:00,Clément Robert,3519,2252054.0
1547,2021-09-17 15:01:53+00:00,2021-10-08 12:49:20+00:00,Clément Robert,3520,1806447.0
1548,2021-09-20 16:45:11+00:00,2021-09-20 18:47:58+00:00,,3522,7367.0
1549,2021-09-22 16:21:16+00:00,2021-09-22 17:56:03+00:00,Ash Kelly,3524,5687.0
1550,2021-09-24 18:07:42+00:00,2021-10-09 15:47:18+00:00,Clément Robert,3525,1287576.0
1551,2021-09-24 18:58:51+00:00,2022-01-18 14:41:16+00:00,Matthew Turk,3526,10006945.0
1552,2021-09-26 14:52:14+00:00,2021-10-09 14:10:52+00:00,Clément Robert,3527,1120718.0
1554,2021-09-27 15:20:55+00:00,2021-09-27 22:13:49+00:00,Clément Robert,3532,24774.0
1555,2021-09-27 15:59:48+00:00,2021-10-09 18:01:36+00:00,Clément Robert,3533,1044108.0
1557,2021-09-30 17:40:44+00:00,2021-10-03 17:50:59+00:00,Clément Robert,3536,259815.0
1558,2021-10-04 16:03:19+00:00,2021-10-11 20:14:58+00:00,Clément Robert,3538,619899.0
1559,2021-10-04 16:47:42+00:00,2021-10-04 20:24:14+00:00,,3539,12992.0
1562,2021-10-05 08:33:50+00:00,2021-12-01 21:34:41+00:00,Clément Robert,3543,4971651.0
1563,2021-10-06 13:16:20+00:00,2021-10-06 20:41:28+00:00,Corentin Cadiou,3544,26708.0
1564,2021-10-07 09:33:29+00:00,2021-11-22 14:42:47+00:00,Clément Robert,3546,3992958.0
1565,2021-10-09 10:23:04+00:00,2021-10-11 19:27:32+00:00,Clément Robert,3548,205468.0
1566,2021-10-11 14:01:06+00:00,2021-10-11 18:35:45+00:00,Clément Robert,3549,16479.0
1567,2021-10-11 14:25:22+00:00,2021-10-11 16:46:43+00:00,Kacper Kowalik,3550,8481.0
1568,2021-10-11 16:44:56+00:00,2021-10-11 23:21:39+00:00,,3551,23803.0
1569,2021-10-11 20:35:05+00:00,2021-10-12 01:39:38+00:00,Clément Robert,3552,18273.0
1570,2021-10-12 16:31:39+00:00,2021-10-25 16:59:37+00:00,Clément Robert,3556,1124878.0
1571,2021-10-12 19:48:03+00:00,2021-10-13 11:33:46+00:00,Matthew Turk,3557,56743.0
1573,2021-10-13 12:21:49+00:00,2021-10-13 13:34:14+00:00,Clément Robert,3562,4345.0
1574,2021-10-13 14:52:22+00:00,2021-10-13 15:38:43+00:00,Kacper Kowalik,3563,2781.0
1575,2021-10-13 22:06:02+00:00,2021-10-25 14:50:22+00:00,Clément Robert,3565,1010660.0
1576,2021-10-14 17:35:17+00:00,2022-01-26 12:15:01+00:00,Clément Robert,3567,8966384.0
1577,2021-10-15 08:05:50+00:00,2021-10-15 13:04:30+00:00,Clément Robert,3569,17920.0
1578,2021-10-15 14:42:25+00:00,2021-10-16 08:04:51+00:00,Lumberbot (aka Jack),3570,62546.0
1579,2021-10-15 14:50:33+00:00,2021-10-16 21:56:45+00:00,Lumberbot (aka Jack),3571,111972.0
1580,2021-10-15 14:51:05+00:00,2021-10-16 22:00:29+00:00,Lumberbot (aka Jack),3572,112164.0
1581,2021-10-15 14:51:32+00:00,2021-10-16 21:59:37+00:00,Lumberbot (aka Jack),3573,112085.0
1582,2021-10-15 14:51:37+00:00,2021-10-16 08:02:10+00:00,Lumberbot (aka Jack),3574,61833.0
1583,2021-10-15 14:51:48+00:00,2021-10-16 08:07:30+00:00,Lumberbot (aka Jack),3575,62142.0
1584,2021-10-15 14:51:54+00:00,2021-10-16 21:58:53+00:00,Lumberbot (aka Jack),3576,112019.0
1585,2021-10-15 14:52:01+00:00,2021-10-16 08:03:12+00:00,Lumberbot (aka Jack),3577,61871.0
1586,2021-10-15 14:52:08+00:00,2021-10-16 08:02:50+00:00,Lumberbot (aka Jack),3578,61842.0
1587,2021-10-15 14:52:14+00:00,2021-10-16 21:58:10+00:00,Lumberbot (aka Jack),3579,111956.0
1588,2021-10-15 14:52:43+00:00,2021-10-16 08:03:31+00:00,Lumberbot (aka Jack),3580,61848.0
1589,2021-10-15 14:52:49+00:00,2021-10-16 21:55:50+00:00,Lumberbot (aka Jack),3581,111781.0
1590,2021-10-15 14:52:54+00:00,2021-10-16 21:55:12+00:00,Lumberbot (aka Jack),3582,111738.0
1591,2021-10-15 14:53:00+00:00,2021-10-16 19:22:31+00:00,Lumberbot (aka Jack),3583,102571.0
1592,2021-10-15 14:53:47+00:00,2021-10-16 10:08:10+00:00,Lumberbot (aka Jack),3584,69263.0
1593,2021-10-15 14:53:52+00:00,2021-10-16 10:59:25+00:00,Lumberbot (aka Jack),3585,72333.0
1594,2021-10-15 14:54:19+00:00,2021-10-16 08:05:46+00:00,Lumberbot (aka Jack),3586,61887.0
1595,2021-10-15 14:54:46+00:00,2021-10-16 08:03:47+00:00,Lumberbot (aka Jack),3587,61741.0
1596,2021-10-15 14:54:52+00:00,2021-10-16 08:05:20+00:00,Lumberbot (aka Jack),3588,61828.0
1597,2021-10-15 14:54:58+00:00,2021-10-16 09:06:54+00:00,Lumberbot (aka Jack),3589,65516.0
1598,2021-10-15 14:55:11+00:00,2021-10-16 08:06:14+00:00,Lumberbot (aka Jack),3590,61863.0
1599,2021-10-15 14:55:54+00:00,2021-10-16 21:57:33+00:00,Lumberbot (aka Jack),3591,111699.0
1600,2021-10-15 14:56:18+00:00,2021-10-16 08:06:29+00:00,Lumberbot (aka Jack),3592,61811.0
1601,2021-10-15 14:56:27+00:00,2021-10-16 08:06:41+00:00,Lumberbot (aka Jack),3593,61814.0
1602,2021-10-15 14:57:31+00:00,2021-10-15 18:06:41+00:00,Lumberbot (aka Jack),3594,11350.0
1604,2021-10-16 12:24:14+00:00,2021-10-16 19:20:18+00:00,Lumberbot (aka Jack),3596,24964.0
1605,2021-10-16 19:22:56+00:00,2021-10-16 21:52:45+00:00,Lumberbot (aka Jack),3597,8989.0
1606,2021-10-16 22:02:57+00:00,2021-11-01 10:02:13+00:00,Lumberbot (aka Jack),3598,1339156.0
1607,2021-10-16 22:10:04+00:00,2021-11-01 10:02:35+00:00,Lumberbot (aka Jack),3599,1338751.0
1610,2021-10-18 10:10:53+00:00,2021-12-28 13:57:46+00:00,Clément Robert,3603,6148013.0
1612,2021-10-18 16:00:14+00:00,2021-10-20 21:40:11+00:00,Corentin Cadiou,3605,193197.0
1613,2021-10-19 09:04:36+00:00,2021-10-22 13:34:03+00:00,Corentin Cadiou,3606,275367.0
1614,2021-10-19 10:10:06+00:00,2021-11-01 16:20:51+00:00,Clément Robert,3607,1145445.0
1615,2021-10-19 12:56:47+00:00,2021-10-19 19:06:33+00:00,Clément Robert,3608,22186.0
1617,2021-10-20 09:53:20+00:00,2021-10-22 16:07:26+00:00,Clément Robert,3613,195246.0
1618,2021-10-20 10:42:06+00:00,2021-11-01 18:24:02+00:00,Corentin Cadiou,3615,1064516.0
1620,2021-10-20 18:19:01+00:00,2021-10-27 13:28:12+00:00,Corentin Cadiou,3617,587351.0
1621,2021-10-21 09:40:02+00:00,2021-10-22 20:00:14+00:00,Clément Robert,3618,123612.0
1623,2021-10-23 16:35:24+00:00,2021-11-01 15:05:33+00:00,Clément Robert,3621,772209.0
1624,2021-10-25 16:42:38+00:00,2021-10-25 19:50:11+00:00,,3622,11253.0
1625,2021-10-27 15:45:02+00:00,2021-11-01 16:17:02+00:00,Clément Robert,3623,433920.0
1626,2021-10-28 10:28:40+00:00,2021-11-17 21:40:19+00:00,Corentin Cadiou,3624,1768299.0
1627,2021-10-28 18:59:39+00:00,2022-05-16 23:33:26+00:00,Clément Robert,3626,17296427.0
1628,2021-10-29 14:05:00+00:00,2021-11-01 15:00:37+00:00,Clément Robert,3627,262537.0
1629,2021-10-29 16:19:04+00:00,2021-11-24 12:29:27+00:00,Clément Robert,3628,2232623.0
1630,2021-10-31 01:28:05+00:00,2021-10-31 13:58:34+00:00,Kacper Kowalik,3630,45029.0
1631,2021-10-31 10:43:27+00:00,2021-12-07 19:57:35+00:00,Clément Robert,3633,3230048.0
1632,2021-10-31 14:14:58+00:00,2021-11-01 15:00:13+00:00,Clément Robert,3634,89115.0
1634,2021-11-01 08:48:07+00:00,2021-11-01 21:14:41+00:00,Clément Robert,3637,44794.0
1635,2021-11-01 16:28:50+00:00,2022-09-02 16:48:40+00:00,,3638,26353190.0
1636,2021-11-01 16:51:59+00:00,2021-11-01 18:53:31+00:00,,3639,7292.0
1637,2021-11-03 22:03:57+00:00,2022-05-04 11:48:54+00:00,Chris Havlin,3640,15687897.0
1638,2021-11-04 09:36:06+00:00,2021-11-04 10:57:59+00:00,Clément Robert,3642,4913.0
1639,2021-11-06 08:24:27+00:00,2021-11-12 21:50:24+00:00,Lumberbot (aka Jack),3643,566757.0
1641,2021-11-06 09:33:23+00:00,2021-11-10 18:36:03+00:00,Lumberbot (aka Jack),3645,378160.0
1642,2021-11-06 10:27:11+00:00,2021-11-10 18:41:19+00:00,Lumberbot (aka Jack),3646,375248.0
1643,2021-11-06 11:23:22+00:00,2021-11-10 18:41:56+00:00,Lumberbot (aka Jack),3647,371914.0
1644,2021-11-06 13:15:31+00:00,2021-11-10 18:42:11+00:00,Lumberbot (aka Jack),3648,365200.0
1645,2021-11-06 13:59:20+00:00,2021-11-10 18:42:19+00:00,Lumberbot (aka Jack),3649,362579.0
1647,2021-11-07 09:48:34+00:00,2021-11-17 21:41:04+00:00,Clément Robert,3651,906750.0
1648,2021-11-07 09:57:35+00:00,2021-11-17 21:41:09+00:00,Clément Robert,3652,906214.0
1649,2021-11-07 18:16:50+00:00,2021-11-19 20:23:31+00:00,Clément Robert,3653,1044401.0
1650,2021-11-08 09:07:14+00:00,2021-11-08 20:45:07+00:00,Clément Robert,3657,41873.0
1651,2021-11-08 09:15:52+00:00,2021-11-17 15:53:27+00:00,Clément Robert,3658,801455.0
1652,2021-11-08 16:49:07+00:00,2021-11-08 17:36:15+00:00,,3659,2828.0
1653,2021-11-10 11:19:35+00:00,2021-11-10 12:09:09+00:00,Clément Robert,3661,2974.0
1654,2021-11-10 12:16:37+00:00,2021-11-12 21:50:33+00:00,Lumberbot (aka Jack),3662,207236.0
1655,2021-11-11 18:01:06+00:00,2022-09-22 17:28:10+00:00,Cameron Hummels,3663,27214024.0
1656,2021-11-11 19:17:37+00:00,2021-11-11 20:43:19+00:00,Clément Robert,3664,5142.0
1657,2021-11-12 11:05:58+00:00,2021-11-15 10:36:06+00:00,Clément Robert,3665,257408.0
1658,2021-11-12 18:31:40+00:00,2021-11-17 21:40:40+00:00,Clément Robert,3666,443340.0
1660,2021-11-15 10:36:28+00:00,2021-11-17 13:32:27+00:00,Lumberbot (aka Jack),3668,183359.0
1661,2021-11-15 16:51:38+00:00,2021-11-15 17:38:13+00:00,,3669,2795.0
1662,2021-11-16 08:48:40+00:00,2021-11-19 14:56:05+00:00,Clément Robert,3670,281245.0
1663,2021-11-16 20:43:22+00:00,2021-11-19 16:37:23+00:00,Ole Streicher,3671,244441.0
1665,2021-11-19 15:30:36+00:00,2021-11-22 15:45:44+00:00,Clément Robert,3678,260108.0
1666,2021-11-19 16:37:46+00:00,2021-11-21 21:18:36+00:00,Lumberbot (aka Jack),3679,189650.0
1667,2021-11-19 20:23:37+00:00,2021-11-21 21:20:23+00:00,Lumberbot (aka Jack),3680,176206.0
1668,2021-11-19 22:06:52+00:00,2022-04-13 15:54:08+00:00,Matthew Turk,3683,12505636.0
1669,2021-11-20 18:10:44+00:00,2021-11-24 12:36:58+00:00,Clément Robert,3686,325574.0
1670,2021-11-20 19:55:41+00:00,2021-11-29 10:07:48+00:00,Clément Robert,3687,742327.0
1671,2021-11-20 23:18:24+00:00,2021-11-22 15:34:52+00:00,Corentin Cadiou,3688,144988.0
1672,2021-11-22 15:35:18+00:00,2021-11-22 19:48:53+00:00,Lumberbot (aka Jack),3689,15215.0
1673,2021-11-22 16:53:33+00:00,2021-11-22 21:38:03+00:00,,3691,17070.0
1674,2021-11-22 18:14:38+00:00,2021-11-22 22:27:16+00:00,Clément Robert,3692,15158.0
1675,2021-11-24 12:30:06+00:00,2021-11-24 13:35:09+00:00,Lumberbot (aka Jack),3693,3903.0
1676,2021-11-25 15:36:57+00:00,2021-12-01 21:33:59+00:00,Clément Robert,3696,539822.0
1678,2021-11-29 10:42:04+00:00,2021-12-01 21:34:18+00:00,Clément Robert,3698,211934.0
1679,2021-11-29 16:46:51+00:00,2021-11-29 17:39:54+00:00,,3699,3183.0
1680,2021-11-30 16:07:31+00:00,2021-11-30 16:59:14+00:00,Clément Robert,3700,3103.0
1681,2021-11-30 16:59:40+00:00,2021-11-30 18:03:44+00:00,Lumberbot (aka Jack),3701,3844.0
1682,2021-12-01 21:34:26+00:00,2021-12-01 22:44:43+00:00,Lumberbot (aka Jack),3702,4217.0
1683,2021-12-01 21:56:02+00:00,2021-12-14 19:17:08+00:00,Clément Robert,3703,1113666.0
1684,2021-12-03 15:54:19+00:00,2022-01-19 15:26:54+00:00,Clément Robert,3706,4059155.0
1685,2021-12-06 16:56:22+00:00,2021-12-06 18:16:07+00:00,,3707,4785.0
1686,2021-12-06 17:46:27+00:00,2021-12-28 13:52:47+00:00,Clément Robert,3708,1886780.0
1687,2021-12-07 19:57:57+00:00,2021-12-07 22:52:37+00:00,Lumberbot (aka Jack),3709,10480.0
1690,2021-12-13 12:42:22+00:00,2021-12-14 15:31:33+00:00,Clément Robert,3715,96551.0
1691,2021-12-13 13:22:04+00:00,2021-12-14 02:26:36+00:00,Clément Robert,3716,47072.0
1692,2021-12-14 02:27:00+00:00,2021-12-14 07:14:14+00:00,Lumberbot (aka Jack),3717,17234.0
1693,2021-12-14 15:42:56+00:00,2021-12-14 19:17:27+00:00,Clément Robert,3718,12871.0
1694,2021-12-14 15:48:47+00:00,2021-12-16 10:45:31+00:00,Clément Robert,3719,154604.0
1695,2021-12-14 16:41:45+00:00,2021-12-28 13:52:15+00:00,Clément Robert,3720,1199430.0
1696,2021-12-15 10:04:15+00:00,2021-12-16 10:42:40+00:00,Clément Robert,3721,88705.0
1697,2021-12-16 07:54:30+00:00,2021-12-28 13:51:50+00:00,Clément Robert,3723,1058240.0
1698,2021-12-16 10:45:52+00:00,2021-12-16 11:05:03+00:00,Lumberbot (aka Jack),3724,1151.0
1699,2021-12-16 11:00:49+00:00,2021-12-24 11:44:08+00:00,Clément Robert,3725,693799.0
1703,2021-12-28 15:12:29+00:00,2022-01-07 15:46:41+00:00,Clément Robert,3733,866052.0
1704,2021-12-28 20:31:45+00:00,2022-01-11 15:41:17+00:00,Clément Robert,3737,1192172.0
1705,2021-12-29 22:25:58+00:00,2022-01-11 15:38:26+00:00,Clément Robert,3739,1098748.0
1708,2022-01-07 16:36:27+00:00,2022-01-10 11:28:34+00:00,Clément Robert,3743,240727.0
1709,2022-01-10 17:01:34+00:00,2022-01-10 17:52:22+00:00,,3744,3048.0
1711,2022-01-11 23:31:39+00:00,2022-01-12 09:04:23+00:00,Clément Robert,3749,34364.0
1712,2022-01-17 16:56:46+00:00,2022-01-17 17:47:50+00:00,,3750,3064.0
1713,2022-01-18 13:15:59+00:00,2022-02-04 14:28:52+00:00,Clément Robert,3751,1473173.0
1715,2022-01-20 11:22:35+00:00,2022-02-09 23:12:04+00:00,Clément Robert,3754,1770569.0
1716,2022-01-20 16:25:49+00:00,2022-01-21 15:36:35+00:00,Clément Robert,3755,83446.0
1717,2022-01-21 17:56:17+00:00,2022-05-02 15:22:15+00:00,Clément Robert,3756,8717158.0
1718,2022-01-22 08:04:32+00:00,2022-02-14 19:41:38+00:00,Clément Robert,3757,2029026.0
1719,2022-01-27 17:06:51+00:00,2022-02-14 19:38:50+00:00,Clément Robert,3758,1564319.0
1721,2022-01-28 13:04:08+00:00,2022-01-28 19:59:28+00:00,Clément Robert,3760,24920.0
1722,2022-01-30 10:03:51+00:00,2022-02-14 19:37:32+00:00,Clément Robert,3762,1330421.0
1723,2022-01-30 15:33:46+00:00,2022-05-16 22:43:12+00:00,Clément Robert,3763,9184166.0
1724,2022-01-31 09:49:00+00:00,2022-02-14 19:26:34+00:00,Clément Robert,3764,1244254.0
1725,2022-01-31 16:54:31+00:00,2022-02-01 10:46:28+00:00,Matthew Turk,3765,64317.0
1727,2022-01-31 17:25:19+00:00,2022-01-31 20:52:27+00:00,Clément Robert,3767,12428.0
1729,2022-02-02 15:25:19+00:00,2022-02-02 17:14:24+00:00,Kacper Kowalik,3770,6545.0
1730,2022-02-03 14:50:15+00:00,2022-02-14 19:31:53+00:00,Clément Robert,3772,967298.0
1731,2022-02-03 15:17:03+00:00,2022-02-14 19:25:00+00:00,Clément Robert,3773,965277.0
1732,2022-02-04 11:18:29+00:00,2022-02-04 14:22:33+00:00,Clément Robert,3776,11044.0
1733,2022-02-05 08:29:59+00:00,2022-02-14 19:24:50+00:00,Clément Robert,3778,816891.0
1734,2022-02-05 08:38:03+00:00,2022-02-07 14:01:26+00:00,Clément Robert,3779,192203.0
1735,2022-02-05 17:06:10+00:00,2022-02-05 20:35:13+00:00,Yash Gondhalekar,3780,12543.0
1736,2022-02-06 21:50:10+00:00,2022-02-07 14:29:05+00:00,Clément Robert,3782,59935.0
1737,2022-02-07 07:54:49+00:00,2022-02-07 14:20:44+00:00,Clément Robert,3783,23155.0
1738,2022-02-07 17:05:40+00:00,2022-02-07 20:22:22+00:00,,3784,11802.0
1739,2022-02-07 18:14:45+00:00,2022-02-14 15:16:16+00:00,Maxime Trebitsch,3786,594091.0
1741,2022-02-07 21:00:04+00:00,2022-02-07 22:31:45+00:00,Meagan Lang,3788,5501.0
1742,2022-02-07 22:20:54+00:00,2022-02-15 14:22:28+00:00,Clément Robert,3789,662494.0
1743,2022-02-07 22:32:08+00:00,2022-02-08 08:25:49+00:00,Lumberbot (aka Jack),3790,35621.0
1744,2022-02-08 08:55:43+00:00,2022-02-08 11:37:41+00:00,Clément Robert,3792,9718.0
1745,2022-02-08 12:27:47+00:00,2022-02-17 14:44:07+00:00,Clément Robert,3793,785780.0
1746,2022-02-08 22:04:04+00:00,2022-02-09 15:48:14+00:00,Clément Robert,3795,63850.0
1747,2022-02-09 11:06:05+00:00,2022-02-09 15:45:30+00:00,Clément Robert,3796,16765.0
1748,2022-02-09 15:45:52+00:00,2022-02-09 17:33:40+00:00,Lumberbot (aka Jack),3797,6468.0
1749,2022-02-09 15:48:22+00:00,2022-02-09 18:52:43+00:00,Lumberbot (aka Jack),3798,11061.0
1750,2022-02-09 23:12:11+00:00,2022-02-10 07:56:43+00:00,Lumberbot (aka Jack),3799,31472.0
1751,2022-02-10 10:35:46+00:00,2022-02-14 10:59:49+00:00,Clément Robert,3801,347043.0
1752,2022-02-10 19:18:55+00:00,2022-02-17 14:11:51+00:00,Clément Robert,3803,586376.0
1753,2022-02-12 02:01:00+00:00,2022-02-15 12:43:24+00:00,John ZuHone,3805,297744.0
1755,2022-02-14 11:00:20+00:00,2022-02-14 12:44:34+00:00,Lumberbot (aka Jack),3807,6254.0
1756,2022-02-14 19:25:19+00:00,2022-02-14 21:18:20+00:00,Lumberbot (aka Jack),3808,6781.0
1757,2022-02-14 21:25:46+00:00,2022-02-16 14:09:49+00:00,Clément Robert,3810,146643.0
1758,2022-02-15 09:43:44+00:00,2022-04-04 21:45:24+00:00,Corentin Cadiou,3811,4190500.0
1759,2022-02-15 16:13:49+00:00,2022-03-01 08:28:01+00:00,John ZuHone,3812,1181652.0
1760,2022-02-16 18:50:14+00:00,2022-03-30 11:03:15+00:00,Clément Robert,3813,3600781.0
1761,2022-02-17 14:44:43+00:00,2022-02-17 15:58:33+00:00,Lumberbot (aka Jack),3814,4430.0
1762,2022-02-17 15:10:35+00:00,2022-02-24 09:14:16+00:00,John ZuHone,3815,583421.0
1763,2022-02-18 14:06:32+00:00,2022-03-31 13:24:37+00:00,Clément Robert,3816,3539885.0
1764,2022-02-18 18:52:20+00:00,2022-08-15 17:43:39+00:00,Clément Robert,3817,15375079.0
1765,2022-02-19 18:01:58+00:00,2022-04-14 13:47:04+00:00,Clément Robert,3818,4650306.0
1766,2022-02-20 10:40:36+00:00,2022-03-11 20:38:20+00:00,Clément Robert,3820,1677464.0
1767,2022-02-20 10:53:37+00:00,2022-03-02 19:21:48+00:00,Clément Robert,3821,894491.0
1768,2022-02-21 14:43:13+00:00,2022-03-02 19:23:31+00:00,Clément Robert,3822,794418.0
1769,2022-02-22 21:26:32+00:00,2022-03-21 14:11:50+00:00,Clément Robert,3824,2306718.0
1770,2022-02-27 12:04:25+00:00,2023-02-20 11:11:50+00:00,Clément Robert,3827,30928045.0
1772,2022-03-02 22:29:20+00:00,2022-03-03 11:47:23+00:00,Clément Robert,3831,47883.0
1773,2022-03-03 10:00:15+00:00,2022-03-30 11:02:16+00:00,Clément Robert,3832,2336521.0
1774,2022-03-03 12:49:35+00:00,2022-03-04 21:01:40+00:00,Clément Robert,3833,115925.0
1776,2022-03-07 10:48:14+00:00,2022-03-10 11:06:51+00:00,Clément Robert,3835,260317.0
1777,2022-03-07 11:32:04+00:00,2022-05-05 14:35:17+00:00,Clément Robert,3836,5108593.0
1778,2022-03-07 17:09:32+00:00,2022-03-10 15:04:46+00:00,,3837,251714.0
1779,2022-03-10 11:40:55+00:00,2022-03-10 15:52:32+00:00,Corentin Cadiou,3841,15097.0
1780,2022-03-10 11:56:48+00:00,2022-03-10 15:20:01+00:00,Clément Robert,3842,12193.0
1781,2022-03-10 15:53:08+00:00,2022-03-10 17:43:30+00:00,Lumberbot (aka Jack),3843,6622.0
1782,2022-03-11 22:38:34+00:00,2022-03-30 09:03:36+00:00,Clément Robert,3844,1592702.0
1783,2022-03-14 17:15:09+00:00,2022-03-14 18:02:41+00:00,,3846,2852.0
1784,2022-03-14 19:29:59+00:00,2022-03-18 17:05:02+00:00,Michael Zingale,3847,336903.0
1785,2022-03-17 22:09:19+00:00,2022-08-22 17:03:44+00:00,Clément Robert,3849,13632865.0
1787,2022-03-21 14:12:38+00:00,2022-03-21 16:25:40+00:00,Lumberbot (aka Jack),3855,7982.0
1788,2022-03-21 21:38:33+00:00,2022-03-31 10:58:59+00:00,Clément Robert,3856,825626.0
1789,2022-03-22 14:32:13+00:00,2022-03-22 16:34:38+00:00,Lumberbot (aka Jack),3857,7345.0
1790,2022-03-24 10:17:10+00:00,2022-03-30 14:35:46+00:00,Clément Robert,3859,533916.0
1791,2022-03-25 16:24:06+00:00,2022-03-28 10:16:40+00:00,Kacper Kowalik,3860,237154.0
1792,2022-03-28 14:27:52+00:00,2022-03-31 07:55:43+00:00,Clément Robert,3863,235671.0
1793,2022-03-28 16:23:14+00:00,2022-03-29 09:46:41+00:00,Corentin Cadiou,3864,62607.0
1794,2022-03-28 17:54:20+00:00,2022-03-28 21:15:41+00:00,Lumberbot (aka Jack),3865,12081.0
1795,2022-03-29 09:46:49+00:00,2022-03-29 11:33:11+00:00,Lumberbot (aka Jack),3866,6382.0
1796,2022-03-29 12:38:36+00:00,2022-03-31 07:53:08+00:00,,3868,155672.0
1797,2022-03-29 21:05:33+00:00,2022-03-30 10:29:54+00:00,Clément Robert,3870,48261.0
1798,2022-03-30 10:30:19+00:00,2022-03-30 11:35:31+00:00,Lumberbot (aka Jack),3871,3912.0
1799,2022-03-30 11:34:43+00:00,2022-04-13 13:11:20+00:00,Clément Robert,3872,1215397.0
1800,2022-03-30 14:36:10+00:00,2022-03-30 15:37:02+00:00,Lumberbot (aka Jack),3873,3652.0
1801,2022-03-30 18:12:07+00:00,2022-03-30 18:57:45+00:00,John ZuHone,3874,2738.0
1802,2022-03-30 18:58:12+00:00,2022-03-30 21:02:36+00:00,Lumberbot (aka Jack),3875,7464.0
1803,2022-03-31 07:53:31+00:00,2022-03-31 09:10:58+00:00,Lumberbot (aka Jack),3877,4647.0
1804,2022-03-31 08:08:01+00:00,2022-04-13 13:11:07+00:00,Clément Robert,3878,1141386.0
1805,2022-03-31 10:59:23+00:00,2022-03-31 12:13:59+00:00,Lumberbot (aka Jack),3879,4476.0
1806,2022-03-31 15:36:58+00:00,2022-03-31 16:23:26+00:00,Clément Robert,3880,2788.0
1807,2022-03-31 15:47:11+00:00,2022-04-13 13:10:53+00:00,Clément Robert,3881,1113822.0
1808,2022-04-03 10:59:00+00:00,2022-04-04 16:26:45+00:00,Clément Robert,3882,106065.0
1809,2022-04-04 16:33:18+00:00,2022-04-04 17:51:17+00:00,Lumberbot (aka Jack),3883,4679.0
1810,2022-04-04 16:33:56+00:00,2022-04-13 13:10:46+00:00,Clément Robert,3884,765410.0
1811,2022-04-04 17:10:29+00:00,2022-04-04 19:14:59+00:00,,3885,7470.0
1812,2022-04-05 06:16:15+00:00,2022-04-13 13:10:37+00:00,Clément Robert,3886,716062.0
1813,2022-04-05 19:19:26+00:00,2022-04-13 13:26:41+00:00,Clément Robert,3888,670035.0
1814,2022-04-09 10:10:04+00:00,2022-05-02 18:50:21+00:00,Clément Robert,3891,2018417.0
1815,2022-04-11 17:17:20+00:00,2022-04-11 18:03:42+00:00,,3892,2782.0
1816,2022-04-13 18:04:57+00:00,2022-04-13 19:12:02+00:00,Lumberbot (aka Jack),3893,4025.0
1817,2022-04-13 18:45:35+00:00,2022-04-14 19:09:53+00:00,Clément Robert,3894,87858.0
1818,2022-04-14 13:50:12+00:00,2022-04-14 14:53:09+00:00,Lumberbot (aka Jack),3896,3777.0
1819,2022-04-15 14:23:51+00:00,2022-04-15 15:27:46+00:00,Matthew Turk,3897,3835.0
1820,2022-04-19 11:47:25+00:00,2022-05-13 19:44:31+00:00,Clément Robert,3898,2102226.0
1821,2022-04-19 21:16:01+00:00,2022-04-27 22:31:58+00:00,Clément Robert,3899,695757.0
1825,2022-04-27 09:37:47+00:00,2022-05-19 16:01:57+00:00,Clément Robert,3907,1923850.0
1826,2022-05-06 08:40:36+00:00,2022-05-13 08:56:27+00:00,Clément Robert,3912,605751.0
1827,2022-05-06 14:01:10+00:00,2022-05-16 19:19:30+00:00,Clément Robert,3913,883100.0
1828,2022-05-09 11:33:47+00:00,2022-05-25 20:09:55+00:00,Britton Smith,3914,1413368.0
1829,2022-05-09 17:06:42+00:00,2022-05-09 17:53:43+00:00,,3917,2821.0
